_id,latest_count_id,latest_count_type,latest_count_date_start,latest_count_date_end,latest_count_duration,location_name,longitude,latitude,centreline_id,avg_daily_vol,avg_weekday_daily_vol,avg_weekend_daily_vol,avg_wkdy_am_peak_start,avg_wkdy_am_peak_vol,avg_wkdy_pm_peak_start,avg_wkdy_pm_peak_vol,avg_speed,avg_85th_percentile_speed,avg_95th_percentile_speed,avg_heavy_pct
7776,1536552,ATR_SPEED_VOLUME,2012-11-14,2012-11-14,24,Briar Hill Ave: Duplex Ave - Rosewell Ave,-79.40366558256319,43.712857751330176,8238095,1732,1732,,08:15:00,220,16:45:00,170,41.2,49.3,54.5,
7777,1553202,ATR_VOLUME,2012-11-13,2012-11-15,72,Taber Rd: Kipling Ave - Brydon Dr,-79.570398305894,43.719406426682,907832,12492,12492,,08:15:00,1298.3,15:00:00,896.7,,,,
7778,1553502,ATR_VOLUME,2012-11-13,2012-11-15,72,Kipling Ave: Torlake Cres - Torlake Cres,-79.5231,43.612835000000004,913996,12147.7,12147.7,,08:15:00,948.3,17:30:00,889.3,,,,
7779,1545786,ATR_VOLUME,2012-11-06,2012-11-08,72,Midland Ave: Verdun Ave - Lorraine Ave,-79.256125,43.72983000000001,111417,6525.7,6525.7,,08:15:00,523.7,16:30:00,554.7,,,,
7780,1545792,ATR_VOLUME,2012-11-06,2012-11-08,72,Midland Ave: Greystone Walk Dr - Danforth Rd,-79.25374500000001,43.724355,111671,5007.3,5007.3,,07:45:00,423.7,17:00:00,421.7,,,,
7781,1545798,ATR_VOLUME,2012-11-06,2012-11-08,72,Midland Ave: Danforth Rd - Wolfe Ave,-79.25445939752514,43.72598245910103,30011819,6171.7,6171.7,,08:00:00,492.3,16:45:00,551.7,,,,
7782,1545810,ATR_VOLUME,2012-11-06,2012-11-08,72,Midland Ave: Town Haven Pl - Eglinton Ave E,-79.25786498209516,43.73389275356843,111190,8152.7,8152.7,,08:15:00,715,16:45:00,667,,,,
7783,1545816,ATR_VOLUME,2012-11-06,2012-11-08,72,Midland Ave: Eglinton Ave E - Gilder Dr,-79.25843997606323,43.73528280413999,9086379,23743.3,23743.3,,08:00:00,1778.3,17:00:00,1917.3,,,,
7784,1545834,ATR_VOLUME,2012-11-06,2012-11-08,72,Midland Ave: near Wainfleet Rd,-79.25988311563222,43.73869382762464,2917726,12137.3,12137.3,,08:00:00,951,17:15:00,997.7,,,,
7785,1545846,ATR_VOLUME,2012-11-06,2012-11-08,72,Midland Ave: Lord Roberts Dr - Stansbury Cres,-79.26127025410703,43.74205280572727,9109627,11760.3,11760.3,,08:00:00,890.3,17:00:00,985.3,,,,
7786,1545864,ATR_VOLUME,2012-11-06,2012-11-08,72,Midland Ave: near Marcos Blvd,-79.26319,43.74663,110230,12018.3,12018.3,,08:15:00,897.3,16:45:00,1006,,,,
7787,1545870,ATR_VOLUME,2012-11-06,2012-11-08,72,Midland Ave: near Prudential Dr,-79.26422039745064,43.74913891413647,110083,12376,12376,,08:15:00,1032,16:45:00,1001,,,,
7788,1545876,ATR_VOLUME,2012-11-06,2012-11-08,72,Midland Ave: Prudential Dr - Lawrence Ave E,-79.26478485067858,43.75059610900817,110000,25878,25878,,08:00:00,1901,16:45:00,2140.3,,,,
7789,1545888,ATR_VOLUME,2012-11-06,2012-11-08,72,Midland Ave: Lawrence Ave E - Treewood St,-79.26540050580161,43.75260156338681,5087274,15659.3,15659.3,,08:00:00,1145,16:45:00,1320.3,,,,
7790,1545894,ATR_VOLUME,2012-11-06,2012-11-08,72,Midland Ave: Norbury Cres - Dorcot Ave,-79.26705508163928,43.7569268843714,9910076,27955.7,27955.7,,07:45:00,2101.3,16:45:00,2354.3,,,,
7791,1545906,ATR_VOLUME,2012-11-06,2012-11-08,72,Midland Ave: Millbridge Gt - Midwest Rd,-79.26991075869921,43.76424667578566,108915,13871.3,13871.3,,08:00:00,1029.3,16:45:00,1157,,,,
7792,1545912,ATR_VOLUME,2012-11-06,2012-11-08,72,Midland Ave: Midwest Rd - Canadine Rd,-79.27068,43.766215,108596,16979,16979,,08:00:00,1283.7,16:45:00,1325,,,,
7793,1545918,ATR_VOLUME,2012-11-06,2012-11-08,72,Midland Ave: Canadine Rd - Ellesmere Rd,-79.2709834935544,43.767218328598,108537,19073.3,19073.3,,08:00:00,1271.3,17:15:00,1538.3,,,,
7794,1545924,ATR_VOLUME,2012-11-06,2012-11-08,72,Midland Ave: near Ellesmere Rd,-79.27147813134906,43.769204548074995,7204446,14531,14531,,08:00:00,1131.3,16:45:00,1214.7,,,,
7795,1545930,ATR_VOLUME,2012-11-06,2012-11-08,72,Midland Ave: Cosentino Dr - Progress Ave,-79.27265500000001,43.77214000000001,7204482,15679,15679,,08:00:00,1117.3,17:00:00,1268.7,,,,
7796,1545942,ATR_VOLUME,2012-11-06,2012-11-08,72,Midland Ave: Goodland Gt - Pitfield Rd,-79.27586000000001,43.77990500000001,107218,13702.7,13702.7,,08:15:00,954.7,17:00:00,1356,,,,
7797,1545948,ATR_VOLUME,2012-11-06,2012-11-08,72,Midland Ave: Pitfield Rd - Salome Dr,-79.27649000000001,43.78145000000001,107084,13914,13914,,08:30:00,1293.7,16:45:00,1141.7,,,,
7798,1545954,ATR_VOLUME,2012-11-06,2012-11-08,72,Midland Ave: near Sheppard Ave E,-79.2782197758747,43.78452966381205,106775,14012.7,14012.7,,08:15:00,969.3,17:00:00,1381.3,,,,
7799,1545960,ATR_VOLUME,2012-11-06,2012-11-08,72,Midland Ave: Sheppard Ave E - Donalda Cres,-79.27876509573522,43.7858279845513,5479011,12527.7,12527.7,,08:30:00,1273.3,16:45:00,946.3,,,,
7800,1545966,ATR_VOLUME,2012-11-06,2012-11-08,72,Midland Ave: 2606 Midland Ave - Lockie Ave,-79.27983656474986,43.788471499847475,106365,12342,12342,,08:15:00,857,17:00:00,1230.7,,,,
7801,1545972,ATR_VOLUME,2012-11-06,2012-11-08,72,Midland Ave: Lockie Ave - Montgomery Ave,-79.28045558436706,43.789936835776686,106262,12622.7,12622.7,,08:30:00,1298.3,16:45:00,986.3,,,,
7802,1545978,ATR_VOLUME,2012-11-06,2012-11-08,72,Midland Ave: Havendale Rd - Stubbswood Sq,-79.2822045606712,43.79410724064374,105774,12951.3,12951.3,,08:30:00,1295,17:15:00,1003.3,,,,
7803,1545984,ATR_VOLUME,2012-11-06,2012-11-08,72,Midland Ave: Montgomery Ave - Havendale Rd,-79.28138702745508,43.79211702802074,106064,12854.7,12854.7,,08:15:00,911.7,17:15:00,1270,,,,
7804,1545990,ATR_VOLUME,2012-11-06,2012-11-08,72,Midland Ave: East Highland Creek Trl - Huntingwood Dr,-79.283365,43.796865000000004,30002262,12997,12997,,08:30:00,908.7,17:15:00,1282.7,,,,
7805,1545996,ATR_VOLUME,2012-11-06,2012-11-08,72,Midland Ave: Huntingwood Dr - 2800 Midland Ave,-79.2837968073565,43.79786921716515,7472031,12368.7,12368.7,,08:30:00,1171.7,17:15:00,980.3,,,,
7806,1546002,ATR_VOLUME,2012-11-06,2012-11-08,72,Midland Ave: 2830 Midland Ave - Boarhill Dr,-79.28451000000001,43.79955,3216951,12451.7,12451.7,,08:30:00,858.7,17:15:00,1180.3,,,,
7807,1546020,ATR_VOLUME,2012-11-06,2012-11-08,72,Midland Ave: Finch Ave E - 3300 Midland Ave,-79.28710758419727,43.805117756234274,6242498,11856.7,11856.7,,08:15:00,924.3,17:00:00,992,,,,
7808,1546026,ATR_VOLUME,2012-11-06,2012-11-08,72,Midland Ave: near Silver Star Blvd,-79.28865630689991,43.8067879714057,4304190,12895.7,12895.7,,08:30:00,807.7,17:45:00,1131.7,,,,
7809,1546032,ATR_VOLUME,2012-11-06,2012-11-08,72,Midland Ave: Silver Star Blvd - Kilcullen Castle Gt,-79.28940312560069,43.80838065607768,14669435,12508.3,12508.3,,08:30:00,995.7,17:00:00,992.3,,,,
7810,1546038,ATR_VOLUME,2012-11-06,2012-11-08,72,Midland Ave: Finch Corridor Trl - McNicoll Ave,-79.2917649515009,43.81358501951444,30020038,12753.3,12753.3,,08:45:00,720,17:30:00,1116.7,,,,
7811,1546044,ATR_VOLUME,2012-11-06,2012-11-08,72,Midland Ave: McNicoll Ave - Ww 1 E Midland N Mcnicoll,-79.292225,43.814595000000004,20051848,11937.7,11937.7,,08:45:00,847.3,17:00:00,957.7,,,,
7812,1546050,ATR_VOLUME,2012-11-06,2012-11-08,72,Midland Ave: Ww 1 E Midland N Mcnicoll - Ww S Artillery E Midland,-79.29291664918271,43.816097460661105,20050383,23365,23365,,08:30:00,1587,17:15:00,1893.7,,,,
7813,1546062,ATR_VOLUME,2012-11-06,2012-11-08,72,Midland Ave: Artillery St - Copthorne Ave,-79.29440183131106,43.81940662044988,103479,11988.7,11988.7,,08:30:00,782.7,17:45:00,972.7,,,,
7814,1546080,ATR_VOLUME,2012-11-06,2012-11-08,72,Midland Ave: Copthorne Ave - Ww S Duxbury E Midland,-79.29552310189659,43.82206296203455,20050470,8116.3,8116.3,,08:30:00,631.3,14:30:00,489.7,,,,
7815,1546122,ATR_VOLUME,2012-11-06,2012-11-08,72,Pharmacy Ave: near Teesdale Pl,-79.28523874725448,43.69662547749425,112850,5838.3,5838.3,,08:45:00,382,17:15:00,442.7,,,,
7816,1546128,ATR_VOLUME,2012-11-06,2012-11-08,72,Pharmacy Ave: near Warden Woods Park Trl,-79.28583,43.698010000000004,30001674,5400,5400,,07:00:00,380,16:00:00,439.7,,,,
7817,1546134,ATR_VOLUME,2012-11-06,2012-11-08,72,Pharmacy Ave: near Dolphin Dr,-79.2865038610819,43.69958479886946,7204490,5146.7,5146.7,,09:15:00,351.7,16:30:00,407.7,,,,
7818,1546140,ATR_VOLUME,2012-11-06,2012-11-08,72,Pharmacy Ave: Dolphin Dr - Donside Dr,-79.28701429036005,43.700781841826355,2312030,5848,5848,,08:30:00,413.7,17:00:00,486.3,,,,
7819,1546158,ATR_VOLUME,2012-11-06,2012-11-08,72,Pharmacy Ave: Knightsbridge Rd - Leahurst Dr,-79.293845,43.71676000000001,112008,11225.3,11225.3,,08:15:00,576.3,16:45:00,1000.3,,,,
7820,1546164,ATR_VOLUME,2012-11-06,2012-11-08,72,Pharmacy Ave: Hollydene Rd - Knightsbridge Rd,-79.2934,43.71567,112049,10319.7,10319.7,,08:15:00,866.3,17:00:00,770.7,,,,
7821,1546170,ATR_VOLUME,2012-11-06,2012-11-08,72,Pharmacy Ave: Kingswell Cres - Comstock Rd,-79.29476,43.718925,111922,11143,11143,,08:15:00,882.3,16:30:00,823,,,,
7822,1546176,ATR_VOLUME,2012-11-06,2012-11-08,72,Pharmacy Ave: Comstock Rd - Holswade Rd,-79.295035,43.719570000000004,6511794,12023,12023,,09:15:00,685,14:00:00,1087.3,,,,
7823,1546200,ATR_VOLUME,2012-11-06,2012-11-08,72,Pharmacy Ave: Ashtonbee Rd - Rannock St,-79.29872,43.72875500000001,11048268,10259,10259,,08:15:00,893.7,17:15:00,807,,,,
7824,1546224,ATR_VOLUME,2012-11-06,2012-11-08,72,Pharmacy Ave: Inniswood Dr - Sherwood Ave,-79.30325,43.73973,110849,9918,9918,,08:30:00,1001,17:00:00,785.3,,,,
7825,1546248,ATR_VOLUME,2012-11-06,2012-11-08,72,Pharmacy Ave: near Brian Ave,-79.30596,43.746515,2426219,8535,8535,,08:30:00,885.3,17:30:00,690.7,,,,
7826,1546272,ATR_VOLUME,2012-11-06,2012-11-08,72,Pharmacy Ave: Ellesmere Rd - Waringstown Dr,-79.31037500000001,43.759465000000006,7497255,3827.7,3827.7,,09:15:00,261.7,17:30:00,380.7,,,,
7827,1546278,ATR_VOLUME,2012-11-06,2012-11-08,72,Pharmacy Ave: Wishing Well Dr - Sheppard Ave E,-79.31728483571486,43.775739196993435,7487869,2452.7,2452.7,,08:30:00,227,17:45:00,252,,,,
7828,1546284,ATR_VOLUME,2012-11-06,2012-11-08,72,Pharmacy Ave: Sheppard Ave E - 2020 Pharmacy Ave,-79.31821314035207,43.7772441806006,30064857,7480.3,7480.3,,08:30:00,923,17:15:00,844.3,,,,
7829,1546290,ATR_VOLUME,2012-11-06,2012-11-08,72,Pharmacy Ave: near Huntingwood Dr,-79.31981278938173,43.78084090767251,107201,5074,5074,,08:15:00,468,17:30:00,507.7,,,,
7830,1546350,ATR_VOLUME,2012-11-06,2012-11-08,72,Pharmacy Ave: near Chester Le Blvd,-79.32706,43.79607,7210904,7667.7,7667.7,,09:15:00,727.3,18:30:00,656.7,,,,
7831,1546368,ATR_VOLUME,2012-11-06,2012-11-08,72,Pharmacy Ave: near Chester Le Blvd,-79.33006872417421,43.80265063992332,104919,7351.7,7351.7,,08:15:00,637,17:15:00,1076.3,,,,
7832,1546386,ATR_VOLUME,2012-11-06,2012-11-08,72,Pharmacy Ave: Arnall Ave - Gordon Baker Rd,-79.3331919795549,43.80947332322662,5145162,5717.3,5717.3,,08:30:00,808.7,17:00:00,436.7,,,,
7833,1545533,ATR_VOLUME,2012-11-06,2012-11-08,72,Midland Ave: Kelsonia Ave - Kingston Rd,-79.24804013102998,43.710757009840414,112248,4483.3,4483.3,,08:15:00,341.3,17:00:00,367,,,,
7834,1545539,ATR_VOLUME,2012-11-06,2012-11-08,72,Midland Ave: Kingston Rd - Sandown Lane,-79.248305859378,43.7114266865888,112207,4801.7,4801.7,,08:00:00,342.7,16:45:00,417.3,,,,
7835,1545545,ATR_VOLUME,2012-11-06,2012-11-08,72,Midland Ave: Reeve Ave - St Clair Ave E,-79.25100249872615,43.7179576216243,111947,5391.3,5391.3,,08:00:00,452,17:00:00,497.3,,,,
7836,1545551,ATR_VOLUME,2012-11-06,2012-11-08,72,Midland Ave: St Clair Ave E - Moonseed Crt,-79.25149,43.719185,20258379,4912.3,4912.3,,08:00:00,381.7,17:00:00,401,,,,
7837,1535440,ATR_SPEED_VOLUME,2012-11-01,2012-11-01,24,Codsell Ave: Elder St - Wilmington Ave,-79.45251334018081,43.75515289817022,440680,1737,1737,,08:00:00,179,16:30:00,240,43.6,52.1,57.4,
7838,1533582,ATR_SPEED_VOLUME,2012-11-01,2012-11-01,24,Deloraine Ave: Elm Rd - Avenue Rd,-79.41732000000002,43.731230000000004,60002313,1075,1075,,08:00:00,114,17:15:00,109,44,53.4,58.9,
7839,1533580,ATR_SPEED_VOLUME,2012-11-01,2012-11-01,24,Deloraine Ave: Yonge St - Ln W Yonge N Melrose,-79.40480000000001,43.733865,14036779,512,512,,08:00:00,53,14:45:00,53,36.1,46.9,52.7,
7840,1533464,ATR_SPEED_VOLUME,2012-11-01,2012-11-01,24,Bevdale Rd: Lurgan Dr - Yorkview Dr,-79.434415,43.77278,7641507,421,421,,08:45:00,38,16:45:00,31,38.6,49.4,54.7,
7841,1533468,ATR_SPEED_VOLUME,2012-11-01,2012-11-01,24,Bevdale Rd: Senlac Rd - Lurgan Dr,-79.43283557657409,43.77484496507651,7641403,352,352,,08:15:00,24,17:15:00,37,29,43.9,51.9,
7842,1533488,ATR_SPEED_VOLUME,2012-11-01,2012-11-01,24,Banbury Rd: Denlow Blvd - Sagewood Dr,-79.36960898236573,43.745764403011464,441763,2679,2679,,08:15:00,404,15:15:00,300,41.7,49.4,54.1,
7843,1533508,ATR_SPEED_VOLUME,2012-11-01,2012-11-01,24,Heathcote Ave: Berkindale Dr - Rollscourt Dr,-79.3823259831064,43.752696803378726,9910283,2027,2027,,08:15:00,298,14:45:00,176,45,53.8,59.3,
7844,1533492,ATR_SPEED_VOLUME,2012-11-01,2012-11-01,24,Banbury Rd: Brandy Crt - Ames Crcl,-79.36736197704708,43.74878934098432,441437,2125,2125,,08:15:00,272,15:15:00,206,46.3,54.4,59.8,
7845,1534988,ATR_SPEED_VOLUME,2012-11-01,2012-11-01,24,Connaught Ave: Chelmsford Ave - Brill Cres,-79.43875,43.784745,437499,273,273,,08:15:00,37,18:00:00,33,33.7,46.2,52.5,
7846,1534986,ATR_SPEED_VOLUME,2012-11-01,2012-11-01,24,Connaught Ave: Peckham Ave - Chelmsford Ave,-79.436165,43.785320000000006,437462,519,519,,08:15:00,59,17:30:00,53,39.3,49,54.6,
7847,1534982,ATR_SPEED_VOLUME,2012-11-01,2012-11-01,24,Connaught Ave: Cactus Ave - Peckham Ave,-79.43355500000001,43.78589000000001,437407,566,566,,08:30:00,51,17:30:00,70,40.6,49,53.5,
7848,1533586,ATR_SPEED_VOLUME,2012-11-01,2012-11-01,24,Deloraine Ave: Greer Rd - Elm Rd,-79.41388673945617,43.73196311513857,1137654,1097,1097,,08:00:00,127,15:00:00,102,40,49.5,54.9,
7849,1533500,ATR_SPEED_VOLUME,2012-11-01,2012-11-01,24,Ruth Ave: Maxome Ave - Conacher Dr,-79.3998075823419,43.79290141688373,12510495,1507,1507,,08:00:00,173,17:00:00,176,42.8,52.2,57.9,
7850,1535436,ATR_SPEED_VOLUME,2012-11-01,2012-11-01,24,Codsell Ave: Goddard St - Elder St,-79.45019500000001,43.755660000000006,440624,1865,1865,,08:00:00,207,16:45:00,286,42,52.2,57.2,
7851,1533558,ATR_SPEED_VOLUME,2012-11-01,2012-11-01,24,Chesswood Dr: Vanley Cres - Champagne Dr,-79.47631190960351,43.763519548017506,7583524,13126,13126,,08:00:00,1024,16:15:00,1195,42.5,53,58.2,
7852,1533554,ATR_SPEED_VOLUME,2012-11-01,2012-11-01,24,Vanley Cres: Chesswood Dr - Chesswood Dr,-79.47518069072183,43.760859558135195,5350220,12636,12636,,08:00:00,987,16:30:00,1207,44.6,54.2,59.2,
7853,1533546,ATR_SPEED_VOLUME,2012-11-01,2012-11-01,24,Almore Ave: Bathurst St - Yeomans Rd,-79.43851835116845,43.74792258862924,441535,838,838,,08:00:00,87,17:00:00,71,38,49.6,56.2,
7854,1533540,ATR_SPEED_VOLUME,2012-11-01,2012-11-01,24,Allingham Gdns: Collinson Blvd - Graymar Ave,-79.43913419947285,43.73814350018827,8006907,710,710,,08:15:00,68,17:15:00,71,39,49.1,54.3,
7855,1533536,ATR_SPEED_VOLUME,2012-11-01,2012-11-01,24,Allingham Gdns: Barclay Rd - Collinson Blvd,-79.43812291112528,43.738648059249826,442711,671,671,,08:15:00,73,17:45:00,76,37.7,43.9,48.2,
7856,1533532,ATR_SPEED_VOLUME,2012-11-01,2012-11-01,24,Allingham Gdns: Almont Rd - Barclay Rd,-79.43725139642638,43.739316966644495,442646,675,675,,08:15:00,72,17:15:00,82,43.3,52.9,58.7,
7857,1533528,ATR_SPEED_VOLUME,2012-11-01,2012-11-01,24,Allingham Gdns: De Quincy Blvd - Almont Rd,-79.4363418939038,43.74002270203207,8008319,728,728,,08:15:00,70,17:15:00,82,44,53.4,58.4,
7858,1533524,ATR_SPEED_VOLUME,2012-11-01,2012-11-01,24,Allingham Gdns: Graymar Ave - Charleswood Dr,-79.44127590119159,43.73761084962086,30135792,556,556,,08:15:00,48,16:15:00,55,40.3,49.3,54.5,
7859,1533516,ATR_SPEED_VOLUME,2012-11-01,2012-11-01,24,Heathcote Ave: Dempsey Cres - Farrington Dr,-79.37461854349182,43.75472775355024,9963255,2006,2006,,08:00:00,410,14:45:00,214,43.3,51.7,55,
7860,1533512,ATR_SPEED_VOLUME,2012-11-01,2012-11-01,24,Heathcote Ave: Lauderdale Dr - Honeywell Pl,-79.37886050985266,43.75375657287414,440751,1512,1512,,08:15:00,263,14:45:00,148,45.1,54.2,59.9,
7861,1535432,ATR_SPEED_VOLUME,2012-11-01,2012-11-01,24,Codsell Ave: Maxwell St - Goddard St,-79.447895,43.756145000000004,440567,1767,1767,,08:00:00,189,17:00:00,266,40.6,48.4,52.9,
7862,1534994,ATR_SPEED_VOLUME,2012-11-01,2012-11-01,24,Maxome Ave: Ruth Ave - Northwood Dr,-79.401915,43.79301,436848,2916,2916,,08:00:00,340,17:15:00,369,43.1,49.9,56.1,
7863,1535996,ATR_SPEED_VOLUME,2012-10-31,2012-10-31,24,Torresdale Ave: Coach Liteway - Harryetta Gardens Trl,-79.45159853989115,43.78085377759525,30082764,7352,7352,,08:15:00,686,16:30:00,780,32.8,39.4,43.8,
7864,1605997,ATR_VOLUME,2011-05-12,2011-05-12,24,F G Gardiner Xy W,-79.38570136366137,43.63995688311212,1146926,9703,9703,,09:00:00,258,17:30:00,1848,,,,
7865,1536008,ATR_SPEED_VOLUME,2012-10-31,2012-10-31,24,Torresdale Ave: Rockford Rd - Russfax Dr,-79.45142230655969,43.78693870311074,437423,7321,7321,,08:15:00,721,17:15:00,777,31.7,38.7,42.5,
7866,1535430,ATR_SPEED_VOLUME,2012-10-31,2012-10-31,24,Shepton Way: Purcell Sq - Gold Medal Rd,-79.30533954466286,43.81734445740491,30011000,1996,1996,,08:30:00,162,15:15:00,201,36.1,42.5,44.8,
7867,1535428,ATR_SPEED_VOLUME,2012-10-31,2012-10-31,24,Shepton Way: Gold Medal Rd - Shepton Way Park Trl,-79.3050514117608,43.8164591746961,30104834,1977,1977,,08:15:00,223,16:00:00,167,35.5,42,44.6,
7868,1533570,ATR_SPEED_VOLUME,2012-10-31,2012-10-31,24,Cedarcroft Blvd: Robingrove Rd - Torresdale Ave,-79.44941500000002,43.783095,437639,2717,2717,,08:00:00,240,17:00:00,288,37.8,47.3,52.1,
7869,1536004,ATR_SPEED_VOLUME,2012-10-31,2012-10-31,24,Torresdale Ave: Cedarcroft Blvd - Robingrove Rd,-79.45103946963582,43.78315433704477,9187249,6724,6724,,08:15:00,633,17:00:00,852,31.7,38.5,42.1,
7870,1536000,ATR_SPEED_VOLUME,2012-10-31,2012-10-31,24,Torresdale Ave: Antibes Dr Torresdale Ave Ramp - Cedarcroft Blvd,-79.45041,43.78261500000001,14646577,6567,6567,,08:30:00,625,16:45:00,707,28.7,37.8,41.3,
7871,1536012,ATR_SPEED_VOLUME,2012-10-31,2012-10-31,24,Torresdale Ave: Russfax Dr - Fisherville Rd,-79.45213000000001,43.788650000000004,437224,8451,8451,,08:30:00,809,17:30:00,841,33.7,39.8,44.1,
7872,1542345,ATR_SPEED_VOLUME,2012-10-31,2012-10-31,24,Cactus Ave: Pleasant Ave - Moore Park Ave,-79.43341000000001,43.79019,7157468,4631,4631,,08:00:00,616,16:45:00,600,40.4,48.7,53.5,
7873,1535486,ATR_SPEED_VOLUME,2012-10-31,2012-10-31,24,Huntingwood Dr: Brimley Rd - Dibgate Blvd,-79.27196818734824,43.79863293748833,105200,14513,14513,,08:00:00,1238,17:15:00,1261,43.5,52.6,57.6,
7874,1535006,ATR_SPEED_VOLUME,2012-10-25,2012-10-25,24,Rozell Rd: Andona Cres - Port Union Rd,-79.14267112130565,43.79183047400594,13975008,648,648,,08:00:00,71,17:30:00,83,27.1,34.6,39,
7875,1554436,ATR_VOLUME,2012-10-23,2012-10-25,72,Jane St: near Exbury Rd,-79.51089,43.730095000000006,443961,17821.7,17821.7,,08:30:00,1131,16:15:00,1430.3,,,,
7876,1554430,ATR_VOLUME,2012-10-23,2012-10-25,72,Jane St: Heathrow Park Trl - Chalkfarm Dr,-79.50954000000002,43.72462,30006793,17812.7,17812.7,,08:15:00,1039.3,17:30:00,1364.3,,,,
7877,1554394,ATR_VOLUME,2012-10-23,2012-10-25,72,Jane St: Downsview Ave - Beverly Hills Dr,-79.508065,43.718740000000004,6052297,20378,20378,,08:30:00,1335,16:15:00,1466.3,,,,
7878,1554382,ATR_VOLUME,2012-10-23,2012-10-25,72,Jane St: Jane St S 400 N Ramp - Gordon Mackay Rd,-79.507095,43.71498,8837371,21473.7,21473.7,,08:15:00,1611,16:15:00,1484.7,,,,
7879,1554376,ATR_VOLUME,2012-10-23,2012-10-25,72,Jane St: near Black Cr N Jane St Ramp,-79.50656500000001,43.71318,445810,14828.7,14828.7,,08:15:00,898.3,16:45:00,1230,,,,
7880,1554370,ATR_VOLUME,2012-10-23,2012-10-25,72,Jane St: near Black Cr N Jane St Ramp,-79.50633,43.712345,445889,29581,29581,,08:00:00,2523.7,16:00:00,2025.7,,,,
7881,1554364,ATR_VOLUME,2012-10-23,2012-10-25,72,Jane St: near Jane St Black Cr S Ramp,-79.50602500000001,43.71123,445997,15297.7,15297.7,,08:15:00,911.3,17:00:00,1298.7,,,,
7882,1554358,ATR_VOLUME,2012-10-23,2012-10-25,72,Jane St: near Jane St Black Cr S Ramp,-79.50588,43.710620000000006,446082,22826.7,22826.7,,08:15:00,1704,16:30:00,1606.7,,,,
7883,1554352,ATR_VOLUME,2012-10-23,2012-10-25,72,Jane St: near Maple Leaf Dr,-79.50568000000001,43.709725000000006,11752649,23540,23540,,08:00:00,1761.7,17:00:00,1755.7,,,,
7884,1554346,ATR_VOLUME,2012-10-23,2012-10-25,72,Jane St: King St - Maple Leaf Dr,-79.50546,43.708830000000006,7195,20504,20504,,08:15:00,1523.3,16:30:00,1452.7,,,,
7885,1554340,ATR_VOLUME,2012-10-23,2012-10-25,72,Jane St: John St - Queen's Dr,-79.50494,43.707005,7225,20935.3,20935.3,,08:15:00,1488,17:00:00,1607,,,,
7886,1554334,ATR_VOLUME,2012-10-23,2012-10-25,72,Jane St: William St - John St,-79.504715,43.70624000000001,11743168,19268,19268,,08:15:00,1428,16:30:00,1376.7,,,,
7887,1554328,ATR_VOLUME,2012-10-23,2012-10-25,72,Jane St: MacDonald Ave - Patika Ave,-79.50433000000001,43.704815,11752588,18787.7,18787.7,,08:15:00,1275.3,17:15:00,1477.7,,,,
7888,1554304,ATR_VOLUME,2012-10-23,2012-10-25,72,Jane St: Harding Ave - Wright Ave,-79.50307000000001,43.7002,7497,17121,17121,,08:15:00,1162,17:30:00,1353.7,,,,
7889,1554298,ATR_VOLUME,2012-10-23,2012-10-25,72,Jane St: John Best Ave - Harding Ave,-79.50275,43.69898500000001,446608,20026,20026,,08:15:00,1517,16:30:00,1477.7,,,,
7890,1554292,ATR_VOLUME,2012-10-23,2012-10-25,72,Jane St: near Denison Rd E,-79.502285,43.697175,60028877,14706,14706,,08:15:00,1181.3,16:30:00,1158.3,,,,
7891,1554286,ATR_VOLUME,2012-10-23,2012-10-25,72,Jane St: Denison Rd E - John Best Ave,-79.50249500000001,43.69800500000001,446629,17079.7,17079.7,,07:00:00,1124.3,16:30:00,1342,,,,
7892,1554262,ATR_VOLUME,2012-10-23,2012-10-25,72,Jane St: Cornell Ave - Bala Ave,-79.50049000000001,43.689710000000005,8255,12683.3,12683.3,,08:15:00,1056.7,16:30:00,1064.7,,,,
7893,1554202,ATR_VOLUME,2012-10-23,2012-10-25,72,Jane St: Ellins Ave - Haney Ave,-79.49445500000002,43.67329000000001,9486977,12213,12213,,08:15:00,919.3,16:15:00,932,,,,
7894,1554190,ATR_VOLUME,2012-10-23,2012-10-25,72,Jane St: Woolner Park Trl - Woolner Ave,-79.49364500000001,43.671395000000004,30103105,12765,12765,,08:15:00,958.3,16:15:00,987.7,,,,
7895,1554178,ATR_VOLUME,2012-10-23,2012-10-25,72,Jane St: Pritchard Ave - Pritchard Ave,-79.49281,43.669465,9446422,13293,13293,,08:15:00,982.3,16:30:00,1038,,,,
7896,1554172,ATR_VOLUME,2012-10-23,2012-10-25,72,Jane St: St Clair Ave W - White Ave,-79.49193500000001,43.66754,9446411,12800,12800,,08:15:00,1134.3,17:45:00,962.3,,,,
7897,1554166,ATR_VOLUME,2012-10-23,2012-10-25,72,Jane St: near St Clair Ave W,-79.49165500000001,43.6669,9337,13901.7,13901.7,,08:15:00,1052.7,16:30:00,1079.7,,,,
7898,1554160,ATR_VOLUME,2012-10-23,2012-10-25,72,Jane St: near Dundas St W,-79.49129500000001,43.66601,9349,16648.3,16648.3,,08:15:00,1409,17:30:00,1318,,,,
